Index;ThreadID;Time;Severity;Location;Detail;Exception
87 User: undefined;7;2018-12-31 15:30:58.0842;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Home/Privacy.cshtml'.;
88 User: undefined;7;2018-12-31 15:30:58.0842;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Messages/Index.cshtml'.;
89 User: undefined;7;2018-12-31 15:30:58.0842;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Create.cshtml'.;
90 User: undefined;7;2018-12-31 15:30:58.0842;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Delete.cshtml'.;
91 User: undefined;7;2018-12-31 15:30:58.0842;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Details.cshtml'.;
92 User: undefined;7;2018-12-31 15:30:58.0842;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Edit.cshtml'.;
93 User: undefined;7;2018-12-31 15:30:58.0842;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Index.cshtml'.;
94 User: undefined;7;2018-12-31 15:30:58.0842;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Create.cshtml'.;
95 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Delete.cshtml'.;
96 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Details.cshtml'.;
97 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Edit.cshtml'.;
98 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Index.cshtml'.;
99 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/LinkSchoolStaffAdministration.cshtml'.;
100 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/LinkSchoolStaffSubject.cshtml'.;
101 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SentMessage/Create.cshtml'.;
102 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/Error.cshtml'.;
103 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_CookieConsentPartial.cshtml'.;
104 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_Layout.cshtml'.;
105 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_LoginPartial.cshtml'.;
106 User: undefined;7;2018-12-31 15:30:58.0987;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_ValidationScriptsPartial.cshtml'.;
107 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Create.cshtml'.;
108 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Delete.cshtml'.;
109 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Details.cshtml'.;
110 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Edit.cshtml'.;
111 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Index.cshtml'.;
112 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/LinkSchoolStaffSubject.cshtml'.;
113 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/_ViewImports.cshtml'.;
114 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/_ViewStart.cshtml'.;
115 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/AccessDenied.cshtml'.;
116 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ConfirmEmail.cshtml'.;
117 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ExternalLogin.cshtml'.;
118 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ForgotPassword.cshtml'.;
119 User: undefined;7;2018-12-31 15:30:58.1147;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ForgotPasswordConfirmation.cshtml'.;
120 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Lockout.cshtml'.;
121 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Login.cshtml'.;
122 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/LoginWith2fa.cshtml'.;
123 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/LoginWithRecoveryCode.cshtml'.;
124 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Logout.cshtml'.;
125 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ChangePassword.cshtml'.;
126 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/DeletePersonalData.cshtml'.;
127 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/Disable2fa.cshtml'.;
128 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/DownloadPersonalData.cshtml'.;
129 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/EnableAuthenticator.cshtml'.;
130 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ExternalLogins.cshtml'.;
131 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/GenerateRecoveryCodes.cshtml'.;
132 User: undefined;7;2018-12-31 15:30:58.1307;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/Index.cshtml'.;
133 User: undefined;7;2018-12-31 15:30:58.1461;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/PersonalData.cshtml'.;
134 User: undefined;7;2018-12-31 15:30:58.1461;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ResetAuthenticator.cshtml'.;
135 User: undefined;7;2018-12-31 15:30:58.1461;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/SetPassword.cshtml'.;
136 User: undefined;7;2018-12-31 15:30:58.1461;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ShowRecoveryCodes.cshtml'.;
137 User: undefined;7;2018-12-31 15:30:58.1461;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/TwoFactorAuthentication.cshtml'.;
138 User: undefined;7;2018-12-31 15:30:58.1461;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_Layout.cshtml'.;
139 User: undefined;7;2018-12-31 15:30:58.1461;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ManageNav.cshtml'.;
140 User: undefined;7;2018-12-31 15:30:58.1461;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_StatusMessage.cshtml'.;
141 User: undefined;7;2018-12-31 15:30:58.1461;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ViewImports.cshtml'.;
142 User: undefined;7;2018-12-31 15:30:58.1461;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ViewStart.cshtml'.;
143 User: undefined;7;2018-12-31 15:30:58.1461;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Register.cshtml'.;
144 User: undefined;7;2018-12-31 15:30:58.1618;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ResetPassword.cshtml'.;
145 User: undefined;7;2018-12-31 15:30:58.1618;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ResetPasswordConfirmation.cshtml'.;
146 User: undefined;7;2018-12-31 15:30:58.1618;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/_ViewImports.cshtml'.;
147 User: undefined;7;2018-12-31 15:30:58.1618;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Error.cshtml'.;
148 User: undefined;7;2018-12-31 15:30:58.1618;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_Layout.cshtml'.;
149 User: undefined;7;2018-12-31 15:30:58.1618;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
150 User: undefined;7;2018-12-31 15:30:58.1618;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ViewImports.cshtml'.;
151 User: undefined;7;2018-12-31 15:30:58.1618;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ViewStart.cshtml'.;
152 User: undefined;7;2018-12-31 15:30:58.1618;TRACE;;Located compiled view for view at path '/Areas/Identity/Pages/Account/Login.cshtml'.;
153 User: undefined;7;2018-12-31 15:30:58.2479;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_ViewStart.cshtml'.;
154 User: undefined;7;2018-12-31 15:30:58.2479;TRACE;;Located compiled view for view at path '/Areas/Identity/Pages/_ViewStart.cshtml'.;
155 User: undefined;7;2018-12-31 15:30:58.2560;TRACE;;Could not find a file for view at path '/Areas/Identity/_ViewStart.cshtml'.;
156 User: undefined;7;2018-12-31 15:30:58.2560;TRACE;;Could not find a file for view at path '/Areas/_ViewStart.cshtml'.;
157 User: undefined;7;2018-12-31 15:30:58.2560;TRACE;;Could not find a file for view at path '/_ViewStart.cshtml'.;
158 User: undefined;7;2018-12-31 15:30:58.2560;INFO;;"Route matched with {page = ""/Account/Login"", area = ""Identity"", action = """", controller = """"}. Executing action /Account/Login";
159 User: undefined;7;2018-12-31 15:30:58.2560;DEBUG;;Execution plan of authorization filters (in the following order): Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter, Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.AutoValidateAntiforgeryTokenAuthorizationFilter;
160 User: undefined;7;2018-12-31 15:30:58.2560;DEBUG;;Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter;
161 User: undefined;7;2018-12-31 15:30:58.2720;DEBUG;;Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter;
162 User: undefined;7;2018-12-31 15:30:58.2720;DEBUG;;Execution plan of exception filters (in the following order): None;
163 User: undefined;7;2018-12-31 15:30:58.2720;DEBUG;;Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter;
164 User: undefined;7;2018-12-31 15:30:58.2720;TRACE;;Authorization Filter: Before executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter.;
165 User: undefined;7;2018-12-31 15:30:58.2720;TRACE;;Authorization Filter: After executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter.;
166 User: undefined;7;2018-12-31 15:30:58.2720;TRACE;;Authorization Filter: Before executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.AutoValidateAntiforgeryTokenAuthorizationFilter.;
167 User: undefined;7;2018-12-31 15:30:58.2720;TRACE;;Authorization Filter: After executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.AutoValidateAntiforgeryTokenAuthorizationFilter.;
168 User: undefined;7;2018-12-31 15:30:58.2720;TRACE;;Resource Filter: Before executing OnResourceExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
169 User: undefined;7;2018-12-31 15:30:58.2720;TRACE;;Resource Filter: After executing OnResourceExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
170 User: undefined;7;2018-12-31 15:30:58.2991;TRACE;;Page Filter: Before executing OnPageHandlerSelectionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
171 User: undefined;7;2018-12-31 15:30:58.2991;TRACE;;Page Filter: After executing OnPageHandlerSelectionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
172 User: undefined;7;2018-12-31 15:30:58.3021;TRACE;;Page Filter: Before executing OnPageHandlerSelected on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
173 User: undefined;7;2018-12-31 15:30:58.3021;DEBUG;;Attempting to bind parameter 'returnUrl' of type 'System.String' ...;
174 User: undefined;7;2018-12-31 15:30:58.3216;DEBUG;;Attempting to bind parameter 'returnUrl' of type 'System.String' using the name 'returnUrl' in request data ...;
175 User: undefined;7;2018-12-31 15:30:58.3216;DEBUG;;Done attempting to bind parameter 'returnUrl' of type 'System.String'.;
176 User: undefined;7;2018-12-31 15:30:58.3216;DEBUG;;Done attempting to bind parameter 'returnUrl' of type 'System.String'.;
177 User: undefined;7;2018-12-31 15:30:58.3216;DEBUG;;Attempting to validate the bound parameter 'returnUrl' of type 'System.String' ...;
178 User: undefined;7;2018-12-31 15:30:58.3359;DEBUG;;Done attempting to validate the bound parameter 'returnUrl' of type 'System.String'.;
179 User: undefined;7;2018-12-31 15:30:58.3359;TRACE;;Page Filter: Before executing OnPageHandlerExecutionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
180 User: undefined;7;2018-12-31 15:30:58.3359;TRACE;;Page Filter: Before executing OnPageHandlerExecuting on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
181 User: undefined;7;2018-12-31 15:30:58.3359;DEBUG;;The temp data cookie .AspNetCore.Mvc.CookieTempDataProvider was not found.;
182 User: undefined;7;2018-12-31 15:30:58.3510;TRACE;;Page Filter: After executing OnPageHandlerExecuting on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
183 User: undefined;7;2018-12-31 15:30:58.3510;INFO;;Executing handler method OnGetAsync with arguments (/) - ModelState is Valid;
184 User: undefined;7;2018-12-31 15:30:58.3748;TRACE;;Needs consent: True.;
185 User: undefined;7;2018-12-31 15:30:58.3748;TRACE;;Has consent: True.;
186 User: undefined;7;2018-12-31 15:30:58.3852;INFO;;AuthenticationScheme: Identity.External signed out.;
187 User: undefined;7;2018-12-31 15:30:58.3852;DEBUG;;Executed handler method OnGetAsync, returned result .;
188 User: undefined;7;2018-12-31 15:30:58.3852;TRACE;;Page Filter: Before executing OnPageHandlerExecuted on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
189 User: undefined;7;2018-12-31 15:30:58.3852;TRACE;;Page Filter: After executing OnPageHandlerExecuted on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
190 User: undefined;7;2018-12-31 15:30:58.3852;TRACE;;Page Filter: After executing OnPageHandlerExecutionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
191 User: undefined;7;2018-12-31 15:30:58.3970;TRACE;;Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
192 User: undefined;7;2018-12-31 15:30:58.3970;TRACE;;Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
193 User: undefined;7;2018-12-31 15:30:58.4133;TRACE;;Before executing action result Microsoft.AspNetCore.Mvc.RazorPages.PageResult.;
194 User: undefined;7;2018-12-31 15:30:58.4597;TRACE;;Performing protect operation to key {44a00621-f50f-42cb-9952-48fe447a702d} with purposes ('c:\Курс ПВТ практика\Задания\Задание 12\Task 12\Task 2', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1').;
195 User: undefined;7;2018-12-31 15:30:58.4597;TRACE;;Performing protect operation to key {44a00621-f50f-42cb-9952-48fe447a702d} with purposes ('c:\Курс ПВТ практика\Задания\Задание 12\Task 12\Task 2', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1').;
196 User: undefined;7;2018-12-31 15:30:58.4597;DEBUG;;A new antiforgery cookie token was created.;
197 User: undefined;7;2018-12-31 15:30:58.5726;TRACE;;Located compiled view for view at path '/Views/Shared/_Layout.cshtml'.;
198 User: undefined;7;2018-12-31 15:30:58.5726;DEBUG;;Using precompiled view for '/Views/Shared/_Layout.cshtml'.;
199 User: undefined;7;2018-12-31 15:30:58.6474;DEBUG;;View lookup cache miss for view '_LoginPartial' in controller '(null)'.;
200 User: undefined;7;2018-12-31 15:30:58.6474;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_LoginPartial.cshtml'.;
201 User: undefined;7;2018-12-31 15:30:58.6474;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/_LoginPartial.cshtml'.;
202 User: undefined;7;2018-12-31 15:30:58.6474;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Shared/_LoginPartial.cshtml'.;
203 User: undefined;7;2018-12-31 15:30:58.6474;TRACE;;Could not find a file for view at path '/Areas/Identity/Views/Shared/_LoginPartial.cshtml'.;
204 User: undefined;7;2018-12-31 15:30:58.6619;TRACE;;Could not find a file for view at path '/Pages/Shared/_LoginPartial.cshtml'.;
205 User: undefined;7;2018-12-31 15:30:58.6619;TRACE;;Located compiled view for view at path '/Views/Shared/_LoginPartial.cshtml'.;
206 User: undefined;7;2018-12-31 15:30:58.6619;DEBUG;;Using precompiled view for '/Views/Shared/_LoginPartial.cshtml'.;
207 User: undefined;7;2018-12-31 15:30:58.6852;DEBUG;;View lookup cache miss for view '_CookieConsentPartial' in controller '(null)'.;
208 User: undefined;7;2018-12-31 15:30:58.6852;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_CookieConsentPartial.cshtml'.;
209 User: undefined;7;2018-12-31 15:30:58.6852;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/_CookieConsentPartial.cshtml'.;
210 User: undefined;7;2018-12-31 15:30:58.6852;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Shared/_CookieConsentPartial.cshtml'.;
211 User: undefined;7;2018-12-31 15:30:58.6931;TRACE;;Could not find a file for view at path '/Areas/Identity/Views/Shared/_CookieConsentPartial.cshtml'.;
212 User: undefined;7;2018-12-31 15:30:58.6931;TRACE;;Could not find a file for view at path '/Pages/Shared/_CookieConsentPartial.cshtml'.;
213 User: undefined;7;2018-12-31 15:30:58.6931;TRACE;;Located compiled view for view at path '/Views/Shared/_CookieConsentPartial.cshtml'.;
214 User: undefined;7;2018-12-31 15:30:58.6931;DEBUG;;Using precompiled view for '/Views/Shared/_CookieConsentPartial.cshtml'.;
215 User: undefined;7;2018-12-31 15:30:58.7273;DEBUG;;View lookup cache miss for view '_ValidationScriptsPartial' in controller '(null)'.;
216 User: undefined;7;2018-12-31 15:30:58.7273;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_ValidationScriptsPartial.cshtml'.;
217 User: undefined;7;2018-12-31 15:30:58.7273;TRACE;;Located compiled view for view at path '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
218 User: undefined;7;2018-12-31 15:30:58.7273;DEBUG;;Using precompiled view for '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
219 User: undefined;7;2018-12-31 15:30:58.7682;TRACE;;After executing action result Microsoft.AspNetCore.Mvc.RazorPages.PageResult.;
220 User: undefined;7;2018-12-31 15:30:58.7682;TRACE;;Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
221 User: undefined;7;2018-12-31 15:30:58.7719;TRACE;;Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
222 User: undefined;7;2018-12-31 15:30:58.7719;TRACE;;Resource Filter: Before executing OnResourceExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
223 User: undefined;7;2018-12-31 15:30:58.7719;TRACE;;Resource Filter: After executing OnResourceExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
224 User: undefined;7;2018-12-31 15:30:58.7719;INFO;;Executed action /Account/Login in 499.6338ms;
225 User: undefined;7;2018-12-31 15:30:58.7719;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
226 User: undefined;7;2018-12-31 15:30:58.7719;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
227 User: undefined;7;2018-12-31 15:30:58.7719;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
228 User: undefined;7;2018-12-31 15:30:58.7719;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
229 User: undefined;7;2018-12-31 15:30:58.7866;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
230 User: undefined;7;2018-12-31 15:30:58.7866;DEBUG;;"Connection id ""0HLJF3F86FFFQ"" completed keep alive response.";
231 User: undefined;7;2018-12-31 15:30:58.8124;DEBUG;;'ApplicationDbContext' disposed.;
232 User: undefined;9;2018-12-31 15:30:58.8124;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/lib/bootstrap/dist/css/bootstrap.css  ;
233 User: undefined;7;2018-12-31 15:30:58.8186;INFO;;"Request finished in 796.4305ms 200 text/html; charset=utf-8";
234 User: undefined;9;2018-12-31 15:30:58.8186;TRACE;;All hosts are allowed.;
235 User: undefined;4;2018-12-31 15:30:58.8186;DEBUG;;"Connection id ""0HLJF3F86FFFR"" started.";
236 User: undefined;7;2018-12-31 15:30:58.8186;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/css/site.css  ;
237 User: undefined;13;2018-12-31 15:30:58.8186;DEBUG;;"Connection id ""0HLJF3F86FFFS"" started.";
238 User: undefined;7;2018-12-31 15:30:58.8186;TRACE;;All hosts are allowed.;
239 User: undefined;15;2018-12-31 15:30:58.8186;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/lib/bootstrap/dist/js/bootstrap.js  ;
240 User: undefined;4;2018-12-31 15:30:58.8186;DEBUG;;"Connection id ""0HLJF3F86FFFT"" started.";
241 User: undefined;14;2018-12-31 15:30:58.8186;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/js/site.js?v=4q1jwFhaPaZgr8WAUSrux6hAuh0XDg9kPS3xIVq36I0  ;
242 User: undefined;15;2018-12-31 15:30:58.8186;TRACE;;All hosts are allowed.;
243 User: undefined;10;2018-12-31 15:30:58.8186;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/lib/jquery/dist/jquery.js  ;
244 User: undefined;3;2018-12-31 15:30:58.8186;DEBUG;;"Connection id ""0HLJF3F86FFFU"" started.";
245 User: undefined;14;2018-12-31 15:30:58.8186;TRACE;;All hosts are allowed.;
246 User: undefined;7;2018-12-31 15:30:58.8340;TRACE;;Range header's value is empty.;
247 User: undefined;9;2018-12-31 15:30:58.8340;TRACE;;Range header's value is empty.;
248 User: undefined;10;2018-12-31 15:30:58.8340;TRACE;;All hosts are allowed.;
249 User: undefined;15;2018-12-31 15:30:58.8340;TRACE;;Range header's value is empty.;
250 User: undefined;4;2018-12-31 15:30:58.8340;DEBUG;;"Connection id ""0HLJF3F86FFFV"" started.";
251 User: undefined;14;2018-12-31 15:30:58.8340;TRACE;;Range header's value is empty.;
252 User: undefined;6;2018-12-31 15:30:58.8340;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/Identity/lib/jquery-validation/dist/jquery.validate.js  ;
253 User: undefined;10;2018-12-31 15:30:58.8340;TRACE;;Range header's value is empty.;
254 User: undefined;6;2018-12-31 15:30:58.8494;TRACE;;All hosts are allowed.;
255 User: undefined;16;2018-12-31 15:30:58.8494;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/Identity/lib/jquery-validation-unobtrusive/jquery.validate.unobtrusive.js  ;
256 User: undefined;16;2018-12-31 15:30:58.8494;TRACE;;All hosts are allowed.;
257 User: undefined;6;2018-12-31 15:30:58.8846;TRACE;;Range header's value is empty.;
258 User: undefined;16;2018-12-31 15:30:58.8846;TRACE;;Range header's value is empty.;
259 User: undefined;16;2018-12-31 15:30:58.8846;INFO;;Sending file. Request path: '/Identity/lib/jquery-validation-unobtrusive/jquery.validate.unobtrusive.js'. Physical path: 'N/A';
260 User: undefined;6;2018-12-31 15:30:58.8846;INFO;;Sending file. Request path: '/Identity/lib/jquery-validation/dist/jquery.validate.js'. Physical path: 'N/A';
261 User: undefined;16;2018-12-31 15:30:58.8846;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
262 User: undefined;6;2018-12-31 15:30:58.8846;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
263 User: undefined;16;2018-12-31 15:30:58.8846;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
264 User: undefined;6;2018-12-31 15:30:58.8846;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
265 User: undefined;16;2018-12-31 15:30:58.8846;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
266 User: undefined;16;2018-12-31 15:30:58.8846;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
267 User: undefined;6;2018-12-31 15:30:58.8846;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
268 User: undefined;16;2018-12-31 15:30:58.8846;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
269 User: undefined;6;2018-12-31 15:30:58.8969;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
270 User: undefined;16;2018-12-31 15:30:58.8969;DEBUG;;"Connection id ""0HLJF3F86FFFV"" completed keep alive response.";
